"subj","condCode","response","norm","outcome","knowledge","scenario"
"R_2dZtqvnBTBWdN3H","Q14.MKG","2","morality","Good","Knowledge",14
"R_1JJuP7i7ZACFdby","Q14.MKG","2","morality","Good","Knowledge",14
"R_3mjx1vchBZ5ELOC","Q14.MKG","1","morality","Good","Knowledge",14
"R_3R2AWOxC7hWjNqj","Q14.MKG","2","morality","Good","Knowledge",14
"R_1qUljBUmOGoYLQr","Q14.MKG","2","morality","Good","Knowledge",14
"R_1NgFcADe0NXXlW6","Q14.MKG","1","morality","Good","Knowledge",14
"R_3EvaxO5IfLPdamr","Q14.MKG","2","morality","Good","Knowledge",14
"R_1obgbdW7tDbvzdC","Q14.MKG","1","morality","Good","Knowledge",14
"R_2Wv8WsI5IyNGn8s","Q14.MKG","1","morality","Good","Knowledge",14
"R_3fldJZ2PizyODxX","Q14.MKG","2","morality","Good","Knowledge",14
"R_C2JjFzpEIeyXnPj","Q14.MKG","2","morality","Good","Knowledge",14
"R_3oAy4hgXJ1P6spF","Q14.MKG","1","morality","Good","Knowledge",14
"R_2S2duEBgZlNcO3q","Q14.MKG","2","morality","Good","Knowledge",14
"R_3PSPuAjXOGLT0n7","Q14.MKG","2","morality","Good","Knowledge",14
"R_3JL7cqJFJtMQMZM","Q14.MKG","1","morality","Good","Knowledge",14
"R_12o3n1C1uCFnbTk","Q14.MKG","2","morality","Good","Knowledge",14
"R_12s5VWgPdrearCX","Q14.MKG","1","morality","Good","Knowledge",14
"R_1EhPsVv4ttckcIz","Q14.MKG","1","morality","Good","Knowledge",14
"R_2ZHMzvy2HuSkU0r","Q14.MKG","1","morality","Good","Knowledge",14
"R_3gMEpLBVaR2xDe1","Q14.MKG","2","morality","Good","Knowledge",14
"R_3j7OCKG1TXGVyzG","Q14.MKG","2","morality","Good","Knowledge",14
"R_1FxKPezsZbnBuFk","Q14.MKG","1","morality","Good","Knowledge",14
"R_1dlU4Sc5IEBdAhw","Q14.MKG","2","morality","Good","Knowledge",14
"R_1dzwZ5p60NfCRbx","Q14.MIG","1","morality","Good","Ignorance",14
"R_1qeWyXjLjMoMy0s","Q14.MIG","1","morality","Good","Ignorance",14
"R_3DcHZv4Itf1OOYn","Q14.MIG","2","morality","Good","Ignorance",14
"R_3LXDud0GwTjSMR0","Q14.MIG","2","morality","Good","Ignorance",14
"R_40i5GG4NcfPXmFj","Q14.MIG","1","morality","Good","Ignorance",14
"R_2SpGlzmszUawD2y","Q14.MIG","1","morality","Good","Ignorance",14
"R_291bcJyLj97PVxP","Q14.MIG","2","morality","Good","Ignorance",14
"R_erIbE7gfkKmR9fj","Q14.MIG","2","morality","Good","Ignorance",14
"R_pKOvRWAGi36ho41","Q14.MIG","1","morality","Good","Ignorance",14
"R_2wdAi2Br036nb0x","Q14.MIG","2","morality","Good","Ignorance",14
"R_3k0PhdHRzw8dgKw","Q14.MIG","1","morality","Good","Ignorance",14
"R_3jThMPE7sc03Kux","Q14.MIG","1","morality","Good","Ignorance",14
"R_4ZP6AOr2gTGNbJ7","Q14.MIG","2","morality","Good","Ignorance",14
"R_6zD9vdwQaQVvfM1","Q14.MIG","2","morality","Good","Ignorance",14
"R_etyun6P1xxEsVK9","Q14.MIG","2","morality","Good","Ignorance",14
"R_BMt6NhCDEuBcRs5","Q14.MIG","2","morality","Good","Ignorance",14
"R_1F32BFpAyAFvVro","Q14.MIG","2","morality","Good","Ignorance",14
"R_2xxRJrZryENyNCC","Q14.MIG","1","morality","Good","Ignorance",14
"R_2ON2AB8H3OpSKm8","Q14.MIG","2","morality","Good","Ignorance",14
"R_1N35cRRGR4E3uLI","Q14.MIG","2","morality","Good","Ignorance",14
"R_2ZNteU1WE2bmHFL","Q14.MIG","2","morality","Good","Ignorance",14
"R_1dixcU1N1oMboCG","Q14.MIG","1","morality","Good","Ignorance",14
"R_1HcTQSsle1b5W9Z","Q14.MIG","2","morality","Good","Ignorance",14
"R_eaICbnGbjkrIJY5","Q14.MIG","2","morality","Good","Ignorance",14
"R_819BvjnOuczUrzv","Q14.MIG","2","morality","Good","Ignorance",14
"R_z0uRN61qIEUuR3P","Q14.MIG","2","morality","Good","Ignorance",14
"R_TnN90ewxdEWHzA5","Q15.RKB","1","rationality","Bad","Knowledge",15
"R_3DcHZv4Itf1OOYn","Q15.RKB","2","rationality","Bad","Knowledge",15
"R_1JJuP7i7ZACFdby","Q15.RKB","2","rationality","Bad","Knowledge",15
"R_3PELcJT287RTW0z","Q15.RKB","1","rationality","Bad","Knowledge",15
"R_yTLvJWCZM8JSbzb","Q15.RKB","2","rationality","Bad","Knowledge",15
"R_SPQmo11QfvavNoR","Q15.RKB","2","rationality","Bad","Knowledge",15
"R_3sn9fej8mQJvHPD","Q15.RKB","2","rationality","Bad","Knowledge",15
"R_25vDMx6HgnIRo3y","Q15.RKB","1","rationality","Bad","Knowledge",15
"R_sNLCfzyhj0C6fDP","Q15.RKB","2","rationality","Bad","Knowledge",15
"R_3lRGuwnb28A0z8E","Q15.RKB","2","rationality","Bad","Knowledge",15
"R_237awkhpgFaMb4e","Q15.RKB","2","rationality","Bad","Knowledge",15
"R_3MsrUAn2xGEkFJM","Q15.RKB","1","rationality","Bad","Knowledge",15
"R_2usJKYN2fxmGaqr","Q15.RKB","1","rationality","Bad","Knowledge",15
"R_2U4L3NLbOTnuxxB","Q15.RKB","2","rationality","Bad","Knowledge",15
"R_2BtFCeJEWbCnCXh","Q15.RKB","1","rationality","Bad","Knowledge",15
"R_3Hiy3lnGOyNOIQK","Q15.RKB","2","rationality","Bad","Knowledge",15
"R_7PAgh6QKf38Ods5","Q15.RKB","1","rationality","Bad","Knowledge",15
"R_2ON2AB8H3OpSKm8","Q15.RKB","2","rationality","Bad","Knowledge",15
"R_3kpDHCggGacuKmR","Q15.RKB","2","rationality","Bad","Knowledge",15
"R_YbLDHwJDAH3MVvr","Q15.RKB","2","rationality","Bad","Knowledge",15
"R_1dixcU1N1oMboCG","Q15.RKB","1","rationality","Bad","Knowledge",15
"R_oY7WzPlSWPY0OQh","Q15.RKB","2","rationality","Bad","Knowledge",15
"R_vUorWU9Ixigf8Qh","Q15.RKB","1","rationality","Bad","Knowledge",15
"R_819BvjnOuczUrzv","Q15.RKB","2","rationality","Bad","Knowledge",15
"R_3elmQ52YbmHk9gZ","Q15.RKB","1","rationality","Bad","Knowledge",15
"R_1Igbakmew1f6LJu","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_1hFLyxPsKfKTcS1","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_2dZtqvnBTBWdN3H","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_1nO67HdszxSQ3kR","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_3JEGYEHdPBFUpIK","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_25zuDzeoLn3448l","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_2wdAi2Br036nb0x","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_2QG9fymIn9yjMYO","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_DCDcKKNtVabs0gx","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_O3yEhxg1BHcbi9j","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_3fjXJiVog897OTE","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_yUwJZsL0gpE2Ndn","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_yHGcsELkjw1rNn3","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_BLfHJ8b0SWYJPsB","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_2xxRJrZryENyNCC","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_8owwVaLumTS8iPj","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_2fGN17Nm7L4fHU8","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_3fkl3wT610dOBrJ","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_3rIqCSFrAsZ7u4d","Q15.RIB","1","rationality","Bad","Ignorance",15
"R_3KrrhQHv5txRxqF","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_6gUOzZ0mgs7Cf5v","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_3gMEpLBVaR2xDe1","Q15.RIB","1","rationality","Bad","Ignorance",15
"R_1FxKPezsZbnBuFk","Q15.RIB","1","rationality","Bad","Ignorance",15
"R_1dlU4Sc5IEBdAhw","Q15.RIB","2","rationality","Bad","Ignorance",15
"R_YRfOZy6uUd9c7rr","Q15.MKB","1","morality","Bad","Knowledge",15
"R_31Y2IkuEiETOf8C","Q15.MKB","2","morality","Bad","Knowledge",15
"R_urC808lhWrMFmzD","Q15.MKB","2","morality","Bad","Knowledge",15
"R_3LXDud0GwTjSMR0","Q15.MKB","1","morality","Bad","Knowledge",15
"R_12QfCLXEQhxfWoU","Q15.MKB","2","morality","Bad","Knowledge",15
"R_2zqek4kO2u6gWvR","Q15.MKB","1","morality","Bad","Knowledge",15
"R_1fjejFI4WD8LEme","Q15.MKB","2","morality","Bad","Knowledge",15
"R_3gLBFQ7583G1ouc","Q15.MKB","2","morality","Bad","Knowledge",15
"R_3EvaxO5IfLPdamr","Q15.MKB","1","morality","Bad","Knowledge",15
"R_3jThMPE7sc03Kux","Q15.MKB","1","morality","Bad","Knowledge",15
"R_2Wv8WsI5IyNGn8s","Q15.MKB","1","morality","Bad","Knowledge",15
"R_1rJFYYnm1Llcp2n","Q15.MKB","1","morality","Bad","Knowledge",15
"R_ZfrM1AHstfjRe0N","Q15.MKB","2","morality","Bad","Knowledge",15
"R_C2JjFzpEIeyXnPj","Q15.MKB","2","morality","Bad","Knowledge",15
"R_prARRf5YMvhEwEN","Q15.MKB","1","morality","Bad","Knowledge",15
"R_2dRscYaUyAC220V","Q15.MKB","2","morality","Bad","Knowledge",15
"R_2S2duEBgZlNcO3q","Q15.MKB","2","morality","Bad","Knowledge",15
"R_214WjB6MJaAGLKJ","Q15.MKB","1","morality","Bad","Knowledge",15
"R_AAKD1XRCjIozCxj","Q15.MKB","1","morality","Bad","Knowledge",15
"R_1kHLS3K1DMUPZSn","Q15.MKB","2","morality","Bad","Knowledge",15
"R_9QuuwMPT5qU2Dbr","Q15.MKB","2","morality","Bad","Knowledge",15
"R_UKKZXBCkHsL6wAp","Q15.MKB","2","morality","Bad","Knowledge",15
"R_3rYv2fNPGChgnD4","Q15.MKB","1","morality","Bad","Knowledge",15
"R_3nUYaOw2h71wunw","Q15.MKB","1","morality","Bad","Knowledge",15
"R_1r6YGajmAYrZrcm","Q15.MKB","1","morality","Bad","Knowledge",15
"R_1dzwZ5p60NfCRbx","Q15.MIB","2","morality","Bad","Ignorance",15
"R_1rAil9iM3uuajRO","Q15.MIB","2","morality","Bad","Ignorance",15
"R_29gZY78cWmLuSVa","Q15.MIB","2","morality","Bad","Ignorance",15
"R_2rjQ9EMQl6DNbyZ","Q15.MIB","2","morality","Bad","Ignorance",15
"R_3R2AWOxC7hWjNqj","Q15.MIB","2","morality","Bad","Ignorance",15
"R_1EYTp4w46OyhCmo","Q15.MIB","2","morality","Bad","Ignorance",15
"R_1LHyPswdsIaXhxR","Q15.MIB","2","morality","Bad","Ignorance",15
"R_3Db78Lm5ZIII1JV","Q15.MIB","2","morality","Bad","Ignorance",15
"R_2wSnWZJfwAqLkQC","Q15.MIB","2","morality","Bad","Ignorance",15
"R_1E0zPfS61A1p93v","Q15.MIB","2","morality","Bad","Ignorance",15
"R_pKOvRWAGi36ho41","Q15.MIB","2","morality","Bad","Ignorance",15
"R_2VIONkeZj0Of7gg","Q15.MIB","2","morality","Bad","Ignorance",15
"R_4ZP6AOr2gTGNbJ7","Q15.MIB","2","morality","Bad","Ignorance",15
"R_1M65CVtuebXn6KR","Q15.MIB","2","morality","Bad","Ignorance",15
"R_1f9sVj8oK22Kn7n","Q15.MIB","2","morality","Bad","Ignorance",15
"R_3JL7cqJFJtMQMZM","Q15.MIB","2","morality","Bad","Ignorance",15
"R_12o3n1C1uCFnbTk","Q15.MIB","2","morality","Bad","Ignorance",15
"R_2QPuvmtMknIENPl","Q15.MIB","2","morality","Bad","Ignorance",15
"R_1Q3Y3griXe3qHnc","Q15.MIB","1","morality","Bad","Ignorance",15
"R_12s5VWgPdrearCX","Q15.MIB","2","morality","Bad","Ignorance",15
"R_1o0urljC4DDcDmD","Q15.MIB","1","morality","Bad","Ignorance",15
"R_1EhPsVv4ttckcIz","Q15.MIB","2","morality","Bad","Ignorance",15
"R_3NUQ32EkN6ROPNY","Q15.MIB","1","morality","Bad","Ignorance",15
"R_1HcTQSsle1b5W9Z","Q15.MIB","2","morality","Bad","Ignorance",15
"R_aXdVb1OyOWNelcR","Q15.MIB","1","morality","Bad","Ignorance",15
"R_2YzbJ65NT9mHagv","Q15.RKG","2","rationality","Good","Knowledge",15
"R_1jwbgefmcMf8RI2","Q15.RKG","1","rationality","Good","Knowledge",15
"R_Zre2wGPfMk35rod","Q15.RKG","2","rationality","Good","Knowledge",15
"R_2ZIT9WWvOSJD4MX","Q15.RKG","2","rationality","Good","Knowledge",15
"R_1qUljBUmOGoYLQr","Q15.RKG","2","rationality","Good","Knowledge",15
"R_2SpGlzmszUawD2y","Q15.RKG","1","rationality","Good","Knowledge",15
"R_1NgFcADe0NXXlW6","Q15.RKG","1","rationality","Good","Knowledge",15
"R_3Ej2u6SvghKqkgP","Q15.RKG","2","rationality","Good","Knowledge",15
"R_1obgbdW7tDbvzdC","Q15.RKG","2","rationality","Good","Knowledge",15
"R_XHvdAnwym6hCVMJ","Q15.RKG","2","rationality","Good","Knowledge",15
"R_1dmZuqwrIfB4Fqb","Q15.RKG","1","rationality","Good","Knowledge",15
"R_2V3ZEbsGB7I5t58","Q15.RKG","1","rationality","Good","Knowledge",15
"R_ugl7EIQljfxUwFP","Q15.RKG","2","rationality","Good","Knowledge",15
"R_D8guIEc06taGiEF","Q15.RKG","2","rationality","Good","Knowledge",15
"R_3l8Uvxkomb3yHLD","Q15.RKG","2","rationality","Good","Knowledge",15
"R_1F32BFpAyAFvVro","Q15.RKG","2","rationality","Good","Knowledge",15
"R_exMaNqVuVMuKyxr","Q15.RKG","2","rationality","Good","Knowledge",15
"R_3PhSp43NynPctZK","Q15.RKG","1","rationality","Good","Knowledge",15
"R_eWIqwZTxAKgzSwh","Q15.RKG","2","rationality","Good","Knowledge",15
"R_2t9Tv7OY1RP1Mmg","Q15.RKG","1","rationality","Good","Knowledge",15
"R_cAPmADXRHOXztSN","Q15.RKG","2","rationality","Good","Knowledge",15
"R_9HwOwrBwwMbajYt","Q15.RKG","1","rationality","Good","Knowledge",15
"R_1eEJStFdisOROjv","Q15.RKG","1","rationality","Good","Knowledge",15
"R_WkQH6Sb65YbogTf","Q15.RKG","1","rationality","Good","Knowledge",15
"R_6xOgjjY4VZFZes9","Q15.RKG","1","rationality","Good","Knowledge",15
"R_2UYM4PSbiyJmjkh","Q15.RKG","1","rationality","Good","Knowledge",15
"R_1Q56a0BgSTqTkRd","Q15.RIG","2","rationality","Good","Ignorance",15
"R_ufCDTRHutMvLVYJ","Q15.RIG","2","rationality","Good","Ignorance",15
"R_2R8JI0SydRmUCQ0","Q15.RIG","2","rationality","Good","Ignorance",15
"R_3fSDWmEJK0nBhYH","Q15.RIG","2","rationality","Good","Ignorance",15
"R_297gdj5DMLYhOsh","Q15.RIG","2","rationality","Good","Ignorance",15
"R_2reUmYzDE3ma38B","Q15.RIG","2","rationality","Good","Ignorance",15
"R_3qrgt3uN1orLQ7U","Q15.RIG","1","rationality","Good","Ignorance",15
"R_Tkh345DEf2RcOBz","Q15.RIG","1","rationality","Good","Ignorance",15
"R_erIbE7gfkKmR9fj","Q15.RIG","2","rationality","Good","Ignorance",15
"R_22FYijS5cRyDKVy","Q15.RIG","1","rationality","Good","Ignorance",15
"R_3PFuM7kKwr4wb0y","Q15.RIG","2","rationality","Good","Ignorance",15
"R_3k0PhdHRzw8dgKw","Q15.RIG","2","rationality","Good","Ignorance",15
"R_24FLYlYvRP1AiOM","Q15.RIG","1","rationality","Good","Ignorance",15
"R_3oAy4hgXJ1P6spF","Q15.RIG","1","rationality","Good","Ignorance",15
"R_6zD9vdwQaQVvfM1","Q15.RIG","2","rationality","Good","Ignorance",15
"R_etyun6P1xxEsVK9","Q15.RIG","1","rationality","Good","Ignorance",15
"R_3PSPuAjXOGLT0n7","Q15.RIG","2","rationality","Good","Ignorance",15
"R_23d8E2wMMxSEzHE","Q15.RIG","2","rationality","Good","Ignorance",15
"R_1qerst5YIleBPLi","Q15.RIG","2","rationality","Good","Ignorance",15
"R_2qra0hlauy54r9I","Q15.RIG","2","rationality","Good","Ignorance",15
"R_3RsXKaNWUT7TiBF","Q15.RIG","1","rationality","Good","Ignorance",15
"R_3MR6ex9DPkGVXBn","Q15.RIG","1","rationality","Good","Ignorance",15
"R_3n6O7b7j1buyDz1","Q15.RIG","2","rationality","Good","Ignorance",15
"R_RJfOs15S5slmYVP","Q15.RIG","2","rationality","Good","Ignorance",15
"R_e3ukhtSJpqQF9Id","Q15.RIG","2","rationality","Good","Ignorance",15
"R_1qeWyXjLjMoMy0s","Q15.MKG","1","morality","Good","Knowledge",15
"R_2tMdGdjVe17nBDt","Q15.MKG","1","morality","Good","Knowledge",15
"R_2BgPCqjhDSDwebX","Q15.MKG","2","morality","Good","Knowledge",15
"R_2CwR7eHcvokbNsI","Q15.MKG","2","morality","Good","Knowledge",15
"R_2ckGyiW1LUA23e4","Q15.MKG","2","morality","Good","Knowledge",15
"R_Zt97GexYmGMFelb","Q15.MKG","1","morality","Good","Knowledge",15
"R_40i5GG4NcfPXmFj","Q15.MKG","2","morality","Good","Knowledge",15
"R_291bcJyLj97PVxP","Q15.MKG","1","morality","Good","Knowledge",15
"R_1isv3Eyt5leZXz3","Q15.MKG","2","morality","Good","Knowledge",15
"R_2fpSRZUNqmFvZ13","Q15.MKG","2","morality","Good","Knowledge",15
"R_3fTcfMmuGswY4dz","Q15.MKG","2","morality","Good","Knowledge",15
"R_eIDGsOtzwTFr2ox","Q15.MKG","1","morality","Good","Knowledge",15
"R_3fldJZ2PizyODxX","Q15.MKG","1","morality","Good","Knowledge",15
"R_2q7QWLHOYQzMrIR","Q15.MKG","1","morality","Good","Knowledge",15
"R_3G9fT546ey96hrQ","Q15.MKG","1","morality","Good","Knowledge",15
"R_OBSlSrQ1Id9FADD","Q15.MKG","1","morality","Good","Knowledge",15
"R_2VL6GKOrGVSHBg4","Q15.MKG","2","morality","Good","Knowledge",15
"R_3fkNpAQgLjHI1iL","Q15.MKG","2","morality","Good","Knowledge",15
"R_cGFhb2noJ7lS94R","Q15.MKG","1","morality","Good","Knowledge",15
"R_2rwiUa7MJbiTWi5","Q15.MKG","1","morality","Good","Knowledge",15
"R_1N35cRRGR4E3uLI","Q15.MKG","2","morality","Good","Knowledge",15
"R_2ZHMzvy2HuSkU0r","Q15.MKG","2","morality","Good","Knowledge",15
"R_2OI8rHDtYUfbZAM","Q15.MKG","2","morality","Good","Knowledge",15
"R_eaICbnGbjkrIJY5","Q15.MKG","1","morality","Good","Knowledge",15
"R_2tb2YKd4hPKb0Ty","Q15.MKG","2","morality","Good","Knowledge",15
"R_2D8Kf7hPRFbrmV4","Q15.MKG","1","morality","Good","Knowledge",15
"R_2arw02fvwE0edbf","Q15.MIG","2","morality","Good","Ignorance",15
"R_urh0bbQnYKqZC9j","Q15.MIG","1","morality","Good","Ignorance",15
"R_1H74FkHSxEHhV1E","Q15.MIG","2","morality","Good","Ignorance",15
"R_2ruRWfY1srJPt9Y","Q15.MIG","2","morality","Good","Ignorance",15
"R_0pnISAB21WFviCZ","Q15.MIG","2","morality","Good","Ignorance",15
"R_3mjx1vchBZ5ELOC","Q15.MIG","2","morality","Good","Ignorance",15
"R_sTfc3NCdOqjMUx3","Q15.MIG","2","morality","Good","Ignorance",15
"R_2v2hw2cMU99VkDD","Q15.MIG","2","morality","Good","Ignorance",15
"R_viBzEheQF4dRkS5","Q15.MIG","2","morality","Good","Ignorance",15
"R_3CUihRFtoCs4CdW","Q15.MIG","2","morality","Good","Ignorance",15
"R_9pJfYokXD7NLclj","Q15.MIG","2","morality","Good","Ignorance",15
"R_2VO6tEjBWzxv1qT","Q15.MIG","2","morality","Good","Ignorance",15
"R_3Dd1dIpubB6TP2e","Q15.MIG","2","morality","Good","Ignorance",15
"R_BMt6NhCDEuBcRs5","Q15.MIG","2","morality","Good","Ignorance",15
"R_2ggAwkWBQKkDcKR","Q15.MIG","1","morality","Good","Ignorance",15
"R_26hgMm9B09Xe7Wk","Q15.MIG","2","morality","Good","Ignorance",15
"R_2YgEHZER2KaSsJs","Q15.MIG","2","morality","Good","Ignorance",15
"R_3kn8tL3JGGHyzPi","Q15.MIG","2","morality","Good","Ignorance",15
"R_2dpggEjUZx1i0w8","Q15.MIG","2","morality","Good","Ignorance",15
"R_2ZNteU1WE2bmHFL","Q15.MIG","2","morality","Good","Ignorance",15
"R_1FVmEUPZ3Mf74Gt","Q15.MIG","2","morality","Good","Ignorance",15
"R_3j7OCKG1TXGVyzG","Q15.MIG","2","morality","Good","Ignorance",15
"R_2WPufpDRY0mEsNf","Q15.MIG","2","morality","Good","Ignorance",15
"R_Pvs9Ob5kC8WRNkZ","Q15.MIG","1","morality","Good","Ignorance",15
"R_z0uRN61qIEUuR3P","Q15.MIG","1","morality","Good","Ignorance",15
"R_dmnAIEC7Ad9gAVD","Q16.RKB","1","rationality","Bad","Knowledge",16
"R_urh0bbQnYKqZC9j","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_1Igbakmew1f6LJu","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_3sn9fej8mQJvHPD","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_2R8JI0SydRmUCQ0","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_2CwR7eHcvokbNsI","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_2reUmYzDE3ma38B","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_Zt97GexYmGMFelb","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_2v2hw2cMU99VkDD","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_1NgFcADe0NXXlW6","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_erIbE7gfkKmR9fj","Q16.RKB","1","rationality","Bad","Knowledge",16
"R_pKOvRWAGi36ho41","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_C2JjFzpEIeyXnPj","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_1f9sVj8oK22Kn7n","Q16.RKB","1","rationality","Bad","Knowledge",16
"R_2ggAwkWBQKkDcKR","Q16.RKB","1","rationality","Bad","Knowledge",16
"R_2xxRJrZryENyNCC","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_23d8E2wMMxSEzHE","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_3fkNpAQgLjHI1iL","Q16.RKB","1","rationality","Bad","Knowledge",16
"R_eWIqwZTxAKgzSwh","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_1kHLS3K1DMUPZSn","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_1o0urljC4DDcDmD","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_3KrrhQHv5txRxqF","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_eaICbnGbjkrIJY5","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_2WPufpDRY0mEsNf","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_1r6YGajmAYrZrcm","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_z0uRN61qIEUuR3P","Q16.RKB","2","rationality","Bad","Knowledge",16
"R_1rAil9iM3uuajRO","Q16.RIB","1","rationality","Bad","Ignorance",16
"R_29gZY78cWmLuSVa","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_1H74FkHSxEHhV1E","Q16.RIB","1","rationality","Bad","Ignorance",16
"R_0pnISAB21WFviCZ","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_sNLCfzyhj0C6fDP","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_sTfc3NCdOqjMUx3","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_3lRGuwnb28A0z8E","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_2SpGlzmszUawD2y","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_3CUihRFtoCs4CdW","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_3EvaxO5IfLPdamr","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_1isv3Eyt5leZXz3","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_1dmZuqwrIfB4Fqb","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_3k0PhdHRzw8dgKw","Q16.RIB","1","rationality","Bad","Ignorance",16
"R_3fldJZ2PizyODxX","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_6zD9vdwQaQVvfM1","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_etyun6P1xxEsVK9","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_exMaNqVuVMuKyxr","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_2QPuvmtMknIENPl","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_3kpDHCggGacuKmR","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_AAKD1XRCjIozCxj","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_2ZNteU1WE2bmHFL","Q16.RIB","1","rationality","Bad","Ignorance",16
"R_2ZHMzvy2HuSkU0r","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_3n6O7b7j1buyDz1","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_1eEJStFdisOROjv","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_Pvs9Ob5kC8WRNkZ","Q16.RIB","2","rationality","Bad","Ignorance",16
"R_2arw02fvwE0edbf","Q16.MKB","2","morality","Bad","Knowledge",16
"R_YRfOZy6uUd9c7rr","Q16.MKB","2","morality","Bad","Knowledge",16
"R_1hFLyxPsKfKTcS1","Q16.MKB","2","morality","Bad","Knowledge",16
"R_1nO67HdszxSQ3kR","Q16.MKB","2","morality","Bad","Knowledge",16
"R_3JEGYEHdPBFUpIK","Q16.MKB","2","morality","Bad","Knowledge",16
"R_1EYTp4w46OyhCmo","Q16.MKB","2","morality","Bad","Knowledge",16
"R_3Db78Lm5ZIII1JV","Q16.MKB","2","morality","Bad","Knowledge",16
"R_1qUljBUmOGoYLQr","Q16.MKB","2","morality","Bad","Knowledge",16
"R_3MsrUAn2xGEkFJM","Q16.MKB","1","morality","Bad","Knowledge",16
"R_XHvdAnwym6hCVMJ","Q16.MKB","2","morality","Bad","Knowledge",16
"R_3jThMPE7sc03Kux","Q16.MKB","2","morality","Bad","Knowledge",16
"R_2fpSRZUNqmFvZ13","Q16.MKB","2","morality","Bad","Knowledge",16
"R_eIDGsOtzwTFr2ox","Q16.MKB","2","morality","Bad","Knowledge",16
"R_2dRscYaUyAC220V","Q16.MKB","1","morality","Bad","Knowledge",16
"R_OBSlSrQ1Id9FADD","Q16.MKB","2","morality","Bad","Knowledge",16
"R_12o3n1C1uCFnbTk","Q16.MKB","2","morality","Bad","Knowledge",16
