"subj","key","value","quest","vign","cond","norm","knowledge","outcome"
"R_2CeVYP92B8J9CBa","MOR8.MIG","5","Morality","8","MIG","Moral","Ignorance","Good Outcome"
"R_12liuamNAMTTASg","MOR8.MIG","2","Morality","8","MIG","Moral","Ignorance","Good Outcome"
"R_26bVztdvcmp8BFF","MOR8.MIG","1","Morality","8","MIG","Moral","Ignorance","Good Outcome"
"R_3NWoJHQmhRAQrD8","MOR8.MIG","4","Morality","8","MIG","Moral","Ignorance","Good Outcome"
"R_2thE9cXB0Rrflqr","MOR8.MIG","1","Morality","8","MIG","Moral","Ignorance","Good Outcome"
"R_2BqzFPGiuVehjZi","MOR8.MIG","1","Morality","8","MIG","Moral","Ignorance","Good Outcome"
"R_1GTFKbJ96SZThf1","MOR8.MIG","6","Morality","8","MIG","Moral","Ignorance","Good Outcome"
"R_3dEacrXEDPu37re","RAT8.MIG","4","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_1hSz0Jm1UlkYLv3","RAT8.MIG","2","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_ddtrIMnLNIrCHbX","RAT8.MIG","4","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_27eRaPtZVEaHpMy","RAT8.MIG","1","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_tXtI1MKEITZSY8N","RAT8.MIG","1","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_2TUhjcLKKYyUSyK","RAT8.MIG","1","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_1rPIB8J29JnErnm","RAT8.MIG","4","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_1nUCbhkBuDSPQZb","RAT8.MIG","1","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_2upNOfxuM42nqCu","RAT8.MIG","1","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_3dEoUSu6qECFvKn","RAT8.MIG","1","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_1HqI9csHbUabml7","RAT8.MIG","5","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_XXS7n0tnh79dTe9","RAT8.MIG","3","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_07YMsQv4tVac8MN","RAT8.MIG","1","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_2Vrym3e2jMG6h2B","RAT8.MIG","1","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_2U9I3DclKD2Xixl","RAT8.MIG","2","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_3NO47xvvycbvzBG","RAT8.MIG","1","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_3lYPAV0pVf3w6cC","RAT8.MIG","1","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_33kkkhLBam1S6pm","RAT8.MIG","1","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_2CeVYP92B8J9CBa","RAT8.MIG","3","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_12liuamNAMTTASg","RAT8.MIG","2","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_26bVztdvcmp8BFF","RAT8.MIG","1","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_3NWoJHQmhRAQrD8","RAT8.MIG","5","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_2thE9cXB0Rrflqr","RAT8.MIG","1","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_2BqzFPGiuVehjZi","RAT8.MIG","1","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_1GTFKbJ96SZThf1","RAT8.MIG","4","Rationaliity","8","MIG","Moral","Ignorance","Good Outcome"
"R_77YMSCwDHQBtynf","MOR9.RKB","3","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_1owpLqAhomJbqLA","MOR9.RKB","3","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_3Gj34JHw1lpXmi9","MOR9.RKB","6","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_UGUiTpKFBX58nqV","MOR9.RKB","2","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_qQIhaR6uiDnK1vH","MOR9.RKB","3","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_3lQv6eHNRtQbYl7","MOR9.RKB","1","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_1jTIkuunUX6Tldu","MOR9.RKB","5","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_3rJmHS6AcVh0mA5","MOR9.RKB","7","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_2dLOdsJqKhVH80Q","MOR9.RKB","1","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_2AYi3BxnEZfqpZK","MOR9.RKB","1","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_1HqI9csHbUabml7","MOR9.RKB","5","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_3NOQ3IKgQO0M7m2","MOR9.RKB","3","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_07YMsQv4tVac8MN","MOR9.RKB","2","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_XsNe3Zd1DVl1Dq1","MOR9.RKB","7","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_1rNABCQLfGsabgC","MOR9.RKB","3","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_1mpYMLn3bHMBNJ6","MOR9.RKB","5","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_1Nb78sivVT7t6j4","MOR9.RKB","3","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_3RflkQJbqZ9BSFA","MOR9.RKB","3","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_01bV1iz8tBW0JP3","MOR9.RKB","5","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_Z3iaM83FxKdnKz7","MOR9.RKB","3","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_26bVztdvcmp8BFF","MOR9.RKB","2","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_1n6LaBHx5MNpBYY","MOR9.RKB","1","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_2thE9cXB0Rrflqr","MOR9.RKB","2","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_8filTUw4nwyQyat","MOR9.RKB","3","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_1I6IiMnHYC4bc9o","MOR9.RKB","1","Morality","9","RKB","Rational","Knowledge","Bad Outcome"
"R_77YMSCwDHQBtynf","RAT9.RKB","3","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_1owpLqAhomJbqLA","RAT9.RKB","3","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_3Gj34JHw1lpXmi9","RAT9.RKB","5","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_UGUiTpKFBX58nqV","RAT9.RKB","5","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_qQIhaR6uiDnK1vH","RAT9.RKB","4","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_3lQv6eHNRtQbYl7","RAT9.RKB","1","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_1jTIkuunUX6Tldu","RAT9.RKB","4","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_3rJmHS6AcVh0mA5","RAT9.RKB","7","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_2dLOdsJqKhVH80Q","RAT9.RKB","1","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_2AYi3BxnEZfqpZK","RAT9.RKB","1","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_1HqI9csHbUabml7","RAT9.RKB","6","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_3NOQ3IKgQO0M7m2","RAT9.RKB","5","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_07YMsQv4tVac8MN","RAT9.RKB","1","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_XsNe3Zd1DVl1Dq1","RAT9.RKB","4","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_1rNABCQLfGsabgC","RAT9.RKB","2","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_1mpYMLn3bHMBNJ6","RAT9.RKB","5","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_1Nb78sivVT7t6j4","RAT9.RKB","5","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_3RflkQJbqZ9BSFA","RAT9.RKB","4","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_01bV1iz8tBW0JP3","RAT9.RKB","5","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_Z3iaM83FxKdnKz7","RAT9.RKB","2","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_26bVztdvcmp8BFF","RAT9.RKB","4","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_1n6LaBHx5MNpBYY","RAT9.RKB","7","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
"R_2thE9cXB0Rrflqr","RAT9.RKB","6","Rationaliity","9","RKB","Rational","Knowledge","Bad Outcome"
