"subj","condCode","response","question","condition","norm","knowledge","outcome","scenario"
"R_2VvC2xLg94Bhj4w","cfcon15.RIG",2,"Counterfactual","RIG","Rational","Ignorance","Good","15"
"R_1FPSl5PEjkbySIN","cfcon15.RIG",3,"Counterfactual","RIG","Rational","Ignorance","Good","15"
"R_ZlQUcyoFaUqqmd3","cfcon15.RIG",2,"Counterfactual","RIG","Rational","Ignorance","Good","15"
"R_qwstNkmCZDncnex","modal15.MKG",1,"Modal","MKG","Moral","Knowledge","Good","15"
"R_cRYJlxKWMsxSXex","modal15.MKG",4,"Modal","MKG","Moral","Knowledge","Good","15"
"R_31vgs7oEcAUUBCK","modal15.MKG",2,"Modal","MKG","Moral","Knowledge","Good","15"
"R_3smqMd6i0nnfVrs","modal15.MKG",4,"Modal","MKG","Moral","Knowledge","Good","15"
"R_1JD652cBs70EEKH","modal15.MKG",1,"Modal","MKG","Moral","Knowledge","Good","15"
"R_1LZPsGQwhnK5uI7","modal15.MKG",1,"Modal","MKG","Moral","Knowledge","Good","15"
"R_3fK27biGknih0jm","modal15.MKG",5,"Modal","MKG","Moral","Knowledge","Good","15"
"R_PzcHZuk8JeKFzMd","modal15.MKG",1,"Modal","MKG","Moral","Knowledge","Good","15"
"R_etGXYThtTJLdMPf","modal15.MKG",1,"Modal","MKG","Moral","Knowledge","Good","15"
"R_1OPK4T2C7MhZk6U","modal15.MKG",2,"Modal","MKG","Moral","Knowledge","Good","15"
"R_2pQ7O3y4jPY96s3","modal15.MKG",1,"Modal","MKG","Moral","Knowledge","Good","15"
"R_9WVgRxGzYl020qR","modal15.MKG",2,"Modal","MKG","Moral","Knowledge","Good","15"
"R_2uwxgqTXiofdep5","modal15.MKG",1,"Modal","MKG","Moral","Knowledge","Good","15"
"R_r9B1eOLRtjW35Xb","modal15.MKG",1,"Modal","MKG","Moral","Knowledge","Good","15"
"R_DtO9oubikR5IdAl","modal15.MKG",1,"Modal","MKG","Moral","Knowledge","Good","15"
"R_2SpDzSMAuiBfIzm","modal15.MKG",2,"Modal","MKG","Moral","Knowledge","Good","15"
"R_3sz7mcWGzdi3lL6","modal15.MKG",1,"Modal","MKG","Moral","Knowledge","Good","15"
"R_2arz4qxo4Baj1Sh","modal15.MKG",1,"Modal","MKG","Moral","Knowledge","Good","15"
"R_0oKFDodUqoeqoyB","modal15.MKG",1,"Modal","MKG","Moral","Knowledge","Good","15"
"R_1Q5vGTFnvCUH0ci","modal15.MKG",1,"Modal","MKG","Moral","Knowledge","Good","15"
"R_20NbRXnF8gDaVxw","modal15.MKG",1,"Modal","MKG","Moral","Knowledge","Good","15"
"R_3GddkzmJEQ2WGIi","modal15.MKG",2,"Modal","MKG","Moral","Knowledge","Good","15"
"R_3IbGjoZ8ghvyRLM","modal15.MKG",3,"Modal","MKG","Moral","Knowledge","Good","15"
"R_2VJGRZcGjaSWdUN","modal15.MKG",4,"Modal","MKG","Moral","Knowledge","Good","15"
"R_3mgJhsaf37ZYsje","modal15.MKG",2,"Modal","MKG","Moral","Knowledge","Good","15"
"R_qwstNkmCZDncnex","cfcon15.MKG",2,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_cRYJlxKWMsxSXex","cfcon15.MKG",6,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_31vgs7oEcAUUBCK","cfcon15.MKG",3,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_3smqMd6i0nnfVrs","cfcon15.MKG",6,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_1JD652cBs70EEKH","cfcon15.MKG",4,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_1LZPsGQwhnK5uI7","cfcon15.MKG",6,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_3fK27biGknih0jm","cfcon15.MKG",2,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_PzcHZuk8JeKFzMd","cfcon15.MKG",1,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_etGXYThtTJLdMPf","cfcon15.MKG",7,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_1OPK4T2C7MhZk6U","cfcon15.MKG",5,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_2pQ7O3y4jPY96s3","cfcon15.MKG",6,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_9WVgRxGzYl020qR","cfcon15.MKG",1,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_2uwxgqTXiofdep5","cfcon15.MKG",4,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_r9B1eOLRtjW35Xb","cfcon15.MKG",1,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_DtO9oubikR5IdAl","cfcon15.MKG",5,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_2SpDzSMAuiBfIzm","cfcon15.MKG",3,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_3sz7mcWGzdi3lL6","cfcon15.MKG",3,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_2arz4qxo4Baj1Sh","cfcon15.MKG",4,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_0oKFDodUqoeqoyB","cfcon15.MKG",5,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_1Q5vGTFnvCUH0ci","cfcon15.MKG",5,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_20NbRXnF8gDaVxw","cfcon15.MKG",6,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_3GddkzmJEQ2WGIi","cfcon15.MKG",4,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_3IbGjoZ8ghvyRLM","cfcon15.MKG",6,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_2VJGRZcGjaSWdUN","cfcon15.MKG",5,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_3mgJhsaf37ZYsje","cfcon15.MKG",3,"Counterfactual","MKG","Moral","Knowledge","Good","15"
"R_3iVUZDZ6Xsj4GZd","modal15.MIG",1,"Modal","MIG","Moral","Ignorance","Good","15"
"R_1kXno4YA9fN2u8R","modal15.MIG",1,"Modal","MIG","Moral","Ignorance","Good","15"
"R_1DTpKBP583HFVLL","modal15.MIG",4,"Modal","MIG","Moral","Ignorance","Good","15"
"R_2alavD66UIuSWb5","modal15.MIG",3,"Modal","MIG","Moral","Ignorance","Good","15"
"R_2fI36SyrV14lYrh","modal15.MIG",2,"Modal","MIG","Moral","Ignorance","Good","15"
"R_2V4vMqxsKfCy981","modal15.MIG",1,"Modal","MIG","Moral","Ignorance","Good","15"
"R_p6Lz0W0CznGD5cd","modal15.MIG",1,"Modal","MIG","Moral","Ignorance","Good","15"
"R_2VHAkug4rTJGOs4","modal15.MIG",4,"Modal","MIG","Moral","Ignorance","Good","15"
"R_3PsLGup4vkughbJ","modal15.MIG",1,"Modal","MIG","Moral","Ignorance","Good","15"
"R_2VsgswxaN9tTlHn","modal15.MIG",3,"Modal","MIG","Moral","Ignorance","Good","15"
"R_2R9fFweRIrjjvfm","modal15.MIG",2,"Modal","MIG","Moral","Ignorance","Good","15"
"R_20SAgMOTG6HiO2U","modal15.MIG",1,"Modal","MIG","Moral","Ignorance","Good","15"
"R_6F1S3JjuQqvIUFP","modal15.MIG",3,"Modal","MIG","Moral","Ignorance","Good","15"
"R_WAO9kbOa95vEg7f","modal15.MIG",1,"Modal","MIG","Moral","Ignorance","Good","15"
"R_3isc8N8zrArMolr","modal15.MIG",2,"Modal","MIG","Moral","Ignorance","Good","15"
"R_esNTPe1gGUGLn1P","modal15.MIG",1,"Modal","MIG","Moral","Ignorance","Good","15"
"R_2VEC0273mQxcWbq","modal15.MIG",7,"Modal","MIG","Moral","Ignorance","Good","15"
"R_7WllRKNyTuIG7QJ","modal15.MIG",1,"Modal","MIG","Moral","Ignorance","Good","15"
"R_3qqIQqWcBt9sUBH","modal15.MIG",1,"Modal","MIG","Moral","Ignorance","Good","15"
"R_AdkC4SpPBDqEEa5","modal15.MIG",1,"Modal","MIG","Moral","Ignorance","Good","15"
"R_3Ja4CAfRxzZya2V","modal15.MIG",4,"Modal","MIG","Moral","Ignorance","Good","15"
"R_8wsGTZ9mjV5I1Mt","modal15.MIG",4,"Modal","MIG","Moral","Ignorance","Good","15"
"R_1IyARULBdLXQsiE","modal15.MIG",1,"Modal","MIG","Moral","Ignorance","Good","15"
"R_xDwF4DqsMfNgcPn","modal15.MIG",2,"Modal","MIG","Moral","Ignorance","Good","15"
"R_3iVUZDZ6Xsj4GZd","cfcon15.MIG",7,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_1kXno4YA9fN2u8R","cfcon15.MIG",3,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_1DTpKBP583HFVLL","cfcon15.MIG",2,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_3MJRtGtKeUrs8NH","cfcon15.MIG",4,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_2alavD66UIuSWb5","cfcon15.MIG",3,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_2fI36SyrV14lYrh","cfcon15.MIG",4,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_2V4vMqxsKfCy981","cfcon15.MIG",1,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_p6Lz0W0CznGD5cd","cfcon15.MIG",2,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_2VHAkug4rTJGOs4","cfcon15.MIG",3,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_3PsLGup4vkughbJ","cfcon15.MIG",1,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_2VsgswxaN9tTlHn","cfcon15.MIG",5,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_2R9fFweRIrjjvfm","cfcon15.MIG",2,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_20SAgMOTG6HiO2U","cfcon15.MIG",4,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_6F1S3JjuQqvIUFP","cfcon15.MIG",5,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_WAO9kbOa95vEg7f","cfcon15.MIG",4,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_3isc8N8zrArMolr","cfcon15.MIG",2,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_esNTPe1gGUGLn1P","cfcon15.MIG",3,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_2VEC0273mQxcWbq","cfcon15.MIG",1,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_7WllRKNyTuIG7QJ","cfcon15.MIG",4,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_3qqIQqWcBt9sUBH","cfcon15.MIG",1,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_AdkC4SpPBDqEEa5","cfcon15.MIG",4,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_3Ja4CAfRxzZya2V","cfcon15.MIG",6,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_8wsGTZ9mjV5I1Mt","cfcon15.MIG",4,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_1IyARULBdLXQsiE","cfcon15.MIG",5,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_xDwF4DqsMfNgcPn","cfcon15.MIG",3,"Counterfactual","MIG","Moral","Ignorance","Good","15"
"R_31vgs7oEcAUUBCK","modal16.RKB",1,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_eyRTSh4XcbdimQ1","modal16.RKB",2,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_1GNPUifrgPBMutY","modal16.RKB",1,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_3MJRtGtKeUrs8NH","modal16.RKB",1,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_1prmtLLJVr1Hf5g","modal16.RKB",2,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_1LZPsGQwhnK5uI7","modal16.RKB",1,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_3ikURr3SIES6E2A","modal16.RKB",1,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_12x7nwOFtxtrjBa","modal16.RKB",1,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_10vX9T52oPWrTLJ","modal16.RKB",1,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_2pQ7O3y4jPY96s3","modal16.RKB",1,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_32RYhYLGMP6HwHw","modal16.RKB",2,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_cMSuiMRDel77KBb","modal16.RKB",1,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_1kHdFYJwzb06Ex5","modal16.RKB",1,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_SIAQASYqIuxVDxL","modal16.RKB",1,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_29mnmtAbEKgctEK","modal16.RKB",3,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_1jqToYreXLlQK9Q","modal16.RKB",1,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_3qKZVz0OqqpWkbb","modal16.RKB",1,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_3iQ2uFmgUVAMYhS","modal16.RKB",2,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_3PgZdRYgH3xkE6p","modal16.RKB",1,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_2rCPbs9JTGQBr7r","modal16.RKB",2,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_3GddkzmJEQ2WGIi","modal16.RKB",1,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_AoNTi0LvJ8JhHHP","modal16.RKB",5,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_2VJGRZcGjaSWdUN","modal16.RKB",3,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_3mgJhsaf37ZYsje","modal16.RKB",1,"Modal","RKB","Rational","Knowledge","Bad","16"
"R_31vgs7oEcAUUBCK","cfcon16.RKB",2,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_eyRTSh4XcbdimQ1","cfcon16.RKB",2,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_1GNPUifrgPBMutY","cfcon16.RKB",1,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_3MJRtGtKeUrs8NH","cfcon16.RKB",7,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_1prmtLLJVr1Hf5g","cfcon16.RKB",4,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_1LZPsGQwhnK5uI7","cfcon16.RKB",4,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_3ikURr3SIES6E2A","cfcon16.RKB",1,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_12x7nwOFtxtrjBa","cfcon16.RKB",2,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_10vX9T52oPWrTLJ","cfcon16.RKB",1,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_2pQ7O3y4jPY96s3","cfcon16.RKB",2,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_32RYhYLGMP6HwHw","cfcon16.RKB",1,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_cMSuiMRDel77KBb","cfcon16.RKB",1,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_1kHdFYJwzb06Ex5","cfcon16.RKB",1,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_SIAQASYqIuxVDxL","cfcon16.RKB",1,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_29mnmtAbEKgctEK","cfcon16.RKB",3,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_1jqToYreXLlQK9Q","cfcon16.RKB",4,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_3qKZVz0OqqpWkbb","cfcon16.RKB",1,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_3iQ2uFmgUVAMYhS","cfcon16.RKB",3,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_3PgZdRYgH3xkE6p","cfcon16.RKB",7,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_2rCPbs9JTGQBr7r","cfcon16.RKB",3,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_3GddkzmJEQ2WGIi","cfcon16.RKB",4,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_AoNTi0LvJ8JhHHP","cfcon16.RKB",4,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_2VJGRZcGjaSWdUN","cfcon16.RKB",5,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_3mgJhsaf37ZYsje","cfcon16.RKB",6,"Counterfactual","RKB","Rational","Knowledge","Bad","16"
"R_qwstNkmCZDncnex","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_1imxL31aVxgcj3K","modal16.RIB",3,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_0dhbjUrTCtAtXMd","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_2dmqWK2SOVEa2zA","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_1hA0IsvBHxVRavp","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_W6elBmY4AViabeh","modal16.RIB",2,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_3MhcvekzVVQmq9K","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_1Q4uEktj55KDhzb","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_1yQuwM4zOo4dJ3b","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_1g79WCSHXjX1Oum","modal16.RIB",4,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_3er8NGLub9PKygR","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_2VsgswxaN9tTlHn","modal16.RIB",3,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_2huctdogELfUrzr","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_ABrk0eHbrCeYYN3","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_20SAgMOTG6HiO2U","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_r9B1eOLRtjW35Xb","modal16.RIB",5,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_2cjU8rp151bTQwU","modal16.RIB",4,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_3lyOTCGOWe6OkvL","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_3gTt6IDanmfB19b","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_A0uXMRmVe1Ivslz","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_AdkC4SpPBDqEEa5","modal16.RIB",7,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_3Ja4CAfRxzZya2V","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_2E3Sf1eabVPNIOa","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_CkKeHsPMkW6QDWF","modal16.RIB",3,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_2zj86hFTqo01dmO","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_1gGdR3WedEy1k7m","modal16.RIB",1,"Modal","RIB","Rational","Ignorance","Bad","16"
"R_qwstNkmCZDncnex","cfcon16.RIB",4,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_1imxL31aVxgcj3K","cfcon16.RIB",3,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_0dhbjUrTCtAtXMd","cfcon16.RIB",3,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_2dmqWK2SOVEa2zA","cfcon16.RIB",4,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_1hA0IsvBHxVRavp","cfcon16.RIB",1,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_W6elBmY4AViabeh","cfcon16.RIB",1,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_3MhcvekzVVQmq9K","cfcon16.RIB",1,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_1Q4uEktj55KDhzb","cfcon16.RIB",1,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_1yQuwM4zOo4dJ3b","cfcon16.RIB",1,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_1g79WCSHXjX1Oum","cfcon16.RIB",2,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_3er8NGLub9PKygR","cfcon16.RIB",1,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_2VsgswxaN9tTlHn","cfcon16.RIB",2,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_2huctdogELfUrzr","cfcon16.RIB",1,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_ABrk0eHbrCeYYN3","cfcon16.RIB",2,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_20SAgMOTG6HiO2U","cfcon16.RIB",5,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_r9B1eOLRtjW35Xb","cfcon16.RIB",6,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_2cjU8rp151bTQwU","cfcon16.RIB",4,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_3lyOTCGOWe6OkvL","cfcon16.RIB",1,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_3gTt6IDanmfB19b","cfcon16.RIB",1,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_A0uXMRmVe1Ivslz","cfcon16.RIB",2,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_AdkC4SpPBDqEEa5","cfcon16.RIB",1,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_3Ja4CAfRxzZya2V","cfcon16.RIB",2,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_2E3Sf1eabVPNIOa","cfcon16.RIB",1,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_CkKeHsPMkW6QDWF","cfcon16.RIB",1,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_2zj86hFTqo01dmO","cfcon16.RIB",1,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_1gGdR3WedEy1k7m","cfcon16.RIB",1,"Counterfactual","RIB","Rational","Ignorance","Bad","16"
"R_1N82MSTnLu1L5BS","modal16.MKB",1,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_2zdsiAOc8eopgE4","modal16.MKB",1,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_1kXno4YA9fN2u8R","modal16.MKB",6,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_2fI36SyrV14lYrh","modal16.MKB",1,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_1JD652cBs70EEKH","modal16.MKB",1,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_1r6rftvmunezmgH","modal16.MKB",1,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_1mmEf6xTqE8g0oR","modal16.MKB",1,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_2cvY0q0ayCid5Uq","modal16.MKB",6,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_1FRtHoVcApPfjiM","modal16.MKB",2,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_qWxcgLnJWQRYXD3","modal16.MKB",1,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_1QrowfcYKg51Keg","modal16.MKB",2,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_1CdoRpQleaXI3VH","modal16.MKB",2,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_1d6L5VGaQgiaKR2","modal16.MKB",1,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_VILXAlcSyziRWbD","modal16.MKB",1,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_2SpDzSMAuiBfIzm","modal16.MKB",2,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_3smLuaBwoGVnZ6l","modal16.MKB",3,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_2Bs2OJTQ9pd2DFU","modal16.MKB",1,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_uq9GmqjJUiccgXD","modal16.MKB",4,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_2Xilbtw1C0b1a1V","modal16.MKB",1,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_20NbRXnF8gDaVxw","modal16.MKB",1,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_3PRxXiFanpRuuUd","modal16.MKB",4,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_2viUaPPHtmxjlJh","modal16.MKB",1,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_1FPSl5PEjkbySIN","modal16.MKB",2,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_ZlQUcyoFaUqqmd3","modal16.MKB",1,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_2VfQOAxxT4qdLhH","modal16.MKB",5,"Modal","MKB","Moral","Knowledge","Bad","16"
"R_1N82MSTnLu1L5BS","cfcon16.MKB",2,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_2zdsiAOc8eopgE4","cfcon16.MKB",2,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_1kXno4YA9fN2u8R","cfcon16.MKB",1,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_2fI36SyrV14lYrh","cfcon16.MKB",2,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_1JD652cBs70EEKH","cfcon16.MKB",4,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_1r6rftvmunezmgH","cfcon16.MKB",4,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_1mmEf6xTqE8g0oR","cfcon16.MKB",4,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_2cvY0q0ayCid5Uq","cfcon16.MKB",5,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_1FRtHoVcApPfjiM","cfcon16.MKB",3,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_qWxcgLnJWQRYXD3","cfcon16.MKB",2,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_2uwxgqTXiofdep5","cfcon16.MKB",2,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_1QrowfcYKg51Keg","cfcon16.MKB",3,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_1CdoRpQleaXI3VH","cfcon16.MKB",2,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_1d6L5VGaQgiaKR2","cfcon16.MKB",4,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_VILXAlcSyziRWbD","cfcon16.MKB",1,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_2SpDzSMAuiBfIzm","cfcon16.MKB",3,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_3smLuaBwoGVnZ6l","cfcon16.MKB",6,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_2Bs2OJTQ9pd2DFU","cfcon16.MKB",3,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_uq9GmqjJUiccgXD","cfcon16.MKB",3,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_2Xilbtw1C0b1a1V","cfcon16.MKB",2,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
"R_20NbRXnF8gDaVxw","cfcon16.MKB",7,"Counterfactual","MKB","Moral","Knowledge","Bad","16"
